lat,lon,time,spatial_ref,SPEEDLML
33.0,-124.375,2015-08-24 00:00:00,0,0.0
33.0,-124.375,2015-08-24 01:00:00,0,0.0
33.0,-124.375,2015-08-24 02:00:00,0,0.0
33.0,-124.375,2015-08-24 03:00:00,0,0.0
33.0,-124.375,2015-08-24 04:00:00,0,0.0
33.0,-124.375,2015-08-24 05:00:00,0,0.0
33.0,-124.375,2015-08-24 06:00:00,0,0.0
33.0,-124.375,2015-08-24 07:00:00,0,0.0
33.0,-124.375,2015-08-24 08:00:00,0,0.0
33.0,-124.375,2015-08-24 09:00:00,0,0.0
33.0,-124.375,2015-08-24 10:00:00,0,0.0
33.0,-124.375,2015-08-24 11:00:00,0,0.0
33.0,-124.375,2015-08-24 12:00:00,0,0.0
33.0,-124.375,2015-08-24 13:00:00,0,0.0
33.0,-124.375,2015-08-24 14:00:00,0,0.0
33.0,-124.375,2015-08-24 15:00:00,0,0.0
33.0,-124.375,2015-08-24 16:00:00,0,0.0
33.0,-124.375,2015-08-24 17:00:00,0,0.0
33.0,-124.375,2015-08-24 18:00:00,0,0.0
33.0,-124.375,2015-08-24 19:00:00,0,0.0
33.0,-124.375,2015-08-24 20:00:00,0,0.0
33.0,-124.375,2015-08-24 21:00:00,0,0.0
33.0,-124.375,2015-08-24 22:00:00,0,0.0
33.0,-124.375,2015-08-24 23:00:00,0,0.0
33.0,-123.75,2015-08-24 00:00:00,0,0.0
33.0,-123.75,2015-08-24 01:00:00,0,0.0
33.0,-123.75,2015-08-24 02:00:00,0,0.0
33.0,-123.75,2015-08-24 03:00:00,0,0.0
33.0,-123.75,2015-08-24 04:00:00,0,0.0
33.0,-123.75,2015-08-24 05:00:00,0,0.0
33.0,-123.75,2015-08-24 06:00:00,0,0.0
33.0,-123.75,2015-08-24 07:00:00,0,0.0
33.0,-123.75,2015-08-24 08:00:00,0,0.0
33.0,-123.75,2015-08-24 09:00:00,0,0.0
33.0,-123.75,2015-08-24 10:00:00,0,0.0
33.0,-123.75,2015-08-24 11:00:00,0,0.0
33.0,-123.75,2015-08-24 12:00:00,0,0.0
33.0,-123.75,2015-08-24 13:00:00,0,0.0
33.0,-123.75,2015-08-24 14:00:00,0,0.0
33.0,-123.75,2015-08-24 15:00:00,0,0.0
33.0,-123.75,2015-08-24 16:00:00,0,0.0
33.0,-123.75,2015-08-24 17:00:00,0,0.0
33.0,-123.75,2015-08-24 18:00:00,0,0.0
33.0,-123.75,2015-08-24 19:00:00,0,0.0
33.0,-123.75,2015-08-24 20:00:00,0,0.0
33.0,-123.75,2015-08-24 21:00:00,0,0.0
33.0,-123.75,2015-08-24 22:00:00,0,0.0
33.0,-123.75,2015-08-24 23:00:00,0,0.0
33.0,-123.125,2015-08-24 00:00:00,0,0.0
33.0,-123.125,2015-08-24 01:00:00,0,0.0
33.0,-123.125,2015-08-24 02:00:00,0,0.0
33.0,-123.125,2015-08-24 03:00:00,0,0.0
33.0,-123.125,2015-08-24 04:00:00,0,0.0
33.0,-123.125,2015-08-24 05:00:00,0,0.0
33.0,-123.125,2015-08-24 06:00:00,0,0.0
33.0,-123.125,2015-08-24 07:00:00,0,0.0
33.0,-123.125,2015-08-24 08:00:00,0,0.0
33.0,-123.125,2015-08-24 09:00:00,0,0.0
33.0,-123.125,2015-08-24 10:00:00,0,0.0
33.0,-123.125,2015-08-24 11:00:00,0,0.0
33.0,-123.125,2015-08-24 12:00:00,0,0.0
33.0,-123.125,2015-08-24 13:00:00,0,0.0
33.0,-123.125,2015-08-24 14:00:00,0,0.0
33.0,-123.125,2015-08-24 15:00:00,0,0.0
33.0,-123.125,2015-08-24 16:00:00,0,0.0
33.0,-123.125,2015-08-24 17:00:00,0,0.0
33.0,-123.125,2015-08-24 18:00:00,0,0.0
33.0,-123.125,2015-08-24 19:00:00,0,0.0
33.0,-123.125,2015-08-24 20:00:00,0,0.0
33.0,-123.125,2015-08-24 21:00:00,0,0.0
33.0,-123.125,2015-08-24 22:00:00,0,0.0
33.0,-123.125,2015-08-24 23:00:00,0,0.0
33.0,-122.5,2015-08-24 00:00:00,0,0.0
33.0,-122.5,2015-08-24 01:00:00,0,0.0
33.0,-122.5,2015-08-24 02:00:00,0,0.0
33.0,-122.5,2015-08-24 03:00:00,0,0.0
33.0,-122.5,2015-08-24 04:00:00,0,0.0
33.0,-122.5,2015-08-24 05:00:00,0,0.0
33.0,-122.5,2015-08-24 06:00:00,0,0.0
33.0,-122.5,2015-08-24 07:00:00,0,0.0
33.0,-122.5,2015-08-24 08:00:00,0,0.0
33.0,-122.5,2015-08-24 09:00:00,0,0.0
33.0,-122.5,2015-08-24 10:00:00,0,0.0
33.0,-122.5,2015-08-24 11:00:00,0,0.0
33.0,-122.5,2015-08-24 12:00:00,0,0.0
33.0,-122.5,2015-08-24 13:00:00,0,0.0
33.0,-122.5,2015-08-24 14:00:00,0,0.0
33.0,-122.5,2015-08-24 15:00:00,0,0.0
33.0,-122.5,2015-08-24 16:00:00,0,0.0
33.0,-122.5,2015-08-24 17:00:00,0,0.0
33.0,-122.5,2015-08-24 18:00:00,0,0.0
33.0,-122.5,2015-08-24 19:00:00,0,0.0
33.0,-122.5,2015-08-24 20:00:00,0,0.0
33.0,-122.5,2015-08-24 21:00:00,0,0.0
33.0,-122.5,2015-08-24 22:00:00,0,0.0
33.0,-122.5,2015-08-24 23:00:00,0,0.0
33.0,-121.875,2015-08-24 00:00:00,0,0.0
33.0,-121.875,2015-08-24 01:00:00,0,0.0
33.0,-121.875,2015-08-24 02:00:00,0,0.0
33.0,-121.875,2015-08-24 03:00:00,0,0.0
33.0,-121.875,2015-08-24 04:00:00,0,0.0
33.0,-121.875,2015-08-24 05:00:00,0,0.0
33.0,-121.875,2015-08-24 06:00:00,0,0.0
33.0,-121.875,2015-08-24 07:00:00,0,0.0
33.0,-121.875,2015-08-24 08:00:00,0,0.0
33.0,-121.875,2015-08-24 09:00:00,0,0.0
33.0,-121.875,2015-08-24 10:00:00,0,0.0
33.0,-121.875,2015-08-24 11:00:00,0,0.0
33.0,-121.875,2015-08-24 12:00:00,0,0.0
33.0,-121.875,2015-08-24 13:00:00,0,0.0
33.0,-121.875,2015-08-24 14:00:00,0,0.0
33.0,-121.875,2015-08-24 15:00:00,0,0.0
33.0,-121.875,2015-08-24 16:00:00,0,0.0
33.0,-121.875,2015-08-24 17:00:00,0,0.0
33.0,-121.875,2015-08-24 18:00:00,0,0.0
33.0,-121.875,2015-08-24 19:00:00,0,0.0
33.0,-121.875,2015-08-24 20:00:00,0,0.0
33.0,-121.875,2015-08-24 21:00:00,0,0.0
33.0,-121.875,2015-08-24 22:00:00,0,0.0
33.0,-121.875,2015-08-24 23:00:00,0,0.0
33.0,-121.25,2015-08-24 00:00:00,0,0.0
33.0,-121.25,2015-08-24 01:00:00,0,0.0
33.0,-121.25,2015-08-24 02:00:00,0,0.0
33.0,-121.25,2015-08-24 03:00:00,0,0.0
